ID,Politics_Today,Vaccine_Willingness,Financial_Security,Conflict_1,Conflict_2,Conflict_3,Authoritarian_1,Authoritarian_2,Authoritarian_3,Authoritarian_4,YOB,FSA,Age,Gender,Education,Income,Children,Home_Ownership,Region,Rural_FSA
1546,Don’t intend to vote,Not too willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Obedience,Well-behaved,Good manners,1988,V5R,18-34,Female,Bachelors,"$50,000 - $69,999",No,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1547,Liberal Party led by Justin Trudeau,NA,NA,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Curiosity,1983,V6B,35-54,Male,Bachelors,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1548,Conservative Party led by Erin O’Toole,Not too willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Good manners,1977,V4M,35-54,Male,Bachelors,"0 - $34,999",No,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1549,Liberal Party led by Justin Trudeau,Somewhat willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1972,B2W,35-54,Female,Bachelors,"$35,000 - $49,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1551,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Good manners,1952,S7K,55+,Male,Advanced,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Prairies,No
1552,NDP led by Jagmeet Singh,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Creative,Curiosity,1940,V5Z,55+,Female,Bachelors,"$50,000 - $69,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1553,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Creative,Good manners,1951,V1C,55+,Female,HS,"$35,000 - $49,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1555,NDP led by Jagmeet Singh,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1989,V5E,18-34,Female,HS,"0 - $34,999",Yes,Rented (even if no cash rent is paid)?,BC,No
1556,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Well-behaved,Curiosity,1953,V5E,55+,Male,Bachelors,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1557,NDP led by Jagmeet Singh,NA,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Well-behaved,Curiosity,1980,T5K,35-54,Male,Bachelors,NA,No,Owned by you or a member of your household (even if it is still being paid for)?,Prairies,No
1559,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1952,V9P,55+,Male,Trades,NA,Yes,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1560,Undecided/unsure,NA,NA,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Good manners,1973,B0K,35-54,Female,Trades,NA,Yes,Rented (even if no cash rent is paid)?,Atlantic,Yes
1562,Don’t intend to vote,NA,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1967,A0A,35-54,Female,HS,"0 - $34,999",Yes,Rented (even if no cash rent is paid)?,Atlantic,Yes
1563,Undecided/unsure,Very willing,NA,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1946,B0W,55+,Female,Trades,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1564,Undecided/unsure,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Well-behaved,Good manners,1977,S4W,35-54,Female,College,"$150,000 - $199,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Prairies,No
1565,NDP led by Jagmeet Singh,Somewhat willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1970,R3R,35-54,Female,HS,"$50,000 - $69,999",Yes,Rented (even if no cash rent is paid)?,Prairies,No
